logz logzerr logvol nlive logl logwt insert_order
-4.926956710051112366e+10 4.481188474049131274e+08 -7.900000000000005906e-01 2.000000000000000000e+02 -4.514126529223869324e+10 -4.514126529832950592e+10 1.280000000000000027e+00
-4.514126529832950592e+10 1.787607117377907991e+09 -7.950000000000005951e-01 2.000000000000000000e+02 -4.511365027711678314e+10 -4.511365028321260071e+10 4.000000000000000222e-01
-4.511365028321260071e+10 1.361438604427294247e+07 -8.000000000000005995e-01 2.000000000000000000e+02 -4.492809143479624176e+10 -4.492809144089705658e+10 1.520000000000000018e+00
-4.492809144089705658e+10 9.732008315384155512e+07 -8.050000000000006040e-01 2.000000000000000000e+02 -4.390729896081683350e+10 -4.390729896692265320e+10 2.800000000000000266e-01
-4.390729896692265320e+10 5.494018162809019089e+08 -8.100000000000006084e-01 2.000000000000000000e+02 -3.845022766505966187e+10 -3.845022767117047882e+10 5.999999999999999778e-01
-3.845022767117047882e+10 2.521823901721360207e+09 -8.150000000000006128e-01 2.000000000000000000e+02 -3.690489839568857574e+10 -3.690489840180438995e+10 2.000000000000000111e-01
-3.690489840180438995e+10 2.491099509485737324e+09 -8.200000000000006173e-01 2.000000000000000000e+02 -3.489756435021022034e+10 -3.489756435633103943e+10 9.000000000000000222e-01
-3.489756435633103943e+10 1.364800794547948599e+09 -8.250000000000006217e-01 2.000000000000000000e+02 -3.417589435162291336e+10 -3.417589435774872971e+10 1.570000000000000062e+00
-3.417589435774872971e+10 1.168222278844718456e+09 -8.300000000000006262e-01 2.000000000000000000e+02 -3.391240267470383453e+10 -3.391240268083465195e+10 1.550000000000000044e+00
-3.391240268083465195e+10 4.122958218859740496e+08 -8.350000000000006306e-01 2.000000000000000000e+02 -3.373957450650857544e+10 -3.373957451264439011e+10 1.639999999999999902e+00
-3.373957451264439011e+10 3.182575809295831323e+08 -8.400000000000006350e-01 2.000000000000000000e+02 -3.326272289544933319e+10 -3.326272290159014893e+10 3.200000000000000067e-01
-3.326272290159014893e+10 4.949350925270864367e+08 -8.450000000000006395e-01 2.000000000000000000e+02 -3.148894362274167252e+10 -3.148894362888748932e+10 1.469999999999999973e+00
-3.148894362888748932e+10 9.929251795449078083e+08 -8.500000000000006439e-01 2.000000000000000000e+02 -3.087857788131082535e+10 -3.087857788746164322e+10 1.590000000000000080e+00
-3.087857788746164322e+10 1.039666246205281496e+09 -8.550000000000006484e-01 2.000000000000000000e+02 -2.966908847247568893e+10 -2.966908847863150406e+10 9.200000000000000400e-01
-2.966908847863150406e+10 4.507500891707054377e+08 -8.600000000000006528e-01 2.000000000000000000e+02 -2.778080928460787964e+10 -2.778080929076869583e+10 6.500000000000000222e-01
-2.778080929076869583e+10 8.176488727059092522e+08 -8.650000000000006573e-01 2.000000000000000000e+02 -2.686290949294012451e+10 -2.686290949910594177e+10 1.179999999999999938e+00
-2.686290949910594177e+10 7.729946856850379705e+08 -8.700000000000006617e-01 2.000000000000000000e+02 -2.532793470619707870e+10 -2.532793471236789322e+10 3.400000000000000244e-01
-2.532793471236789322e+10 1.382902362483053923e+09 -8.750000000000006661e-01 2.000000000000000000e+02 -2.530521597106755447e+10 -2.530521597724337006e+10 1.159999999999999920e+00
-2.530521597724337006e+10 1.328267714269609928e+09 -8.800000000000006706e-01 2.000000000000000000e+02 -2.362644969688531113e+10 -2.362644970306612778e+10 1.379999999999999893e+00
-2.362644970306612778e+10 8.343941564535305500e+08 -8.850000000000006750e-01 2.000000000000000000e+02 -2.262592494809497070e+10 -2.262592495428078842e+10 1.870000000000000107e+00
-2.262592495428078842e+10 9.974954201778687239e+08 -8.900000000000006795e-01 2.000000000000000000e+02 -2.069876426646519852e+10 -2.069876427265601349e+10 9.399999999999999467e-01
-2.069876427265601349e+10 9.274140894583606720e+08 -8.950000000000006839e-01 2.000000000000000000e+02 -1.878917909243585205e+10 -1.878917909863166809e+10 1.729999999999999982e+00
-1.878917909863166809e+10 1.443813698835101128e+09 -9.000000000000006883e-01 2.000000000000000000e+02 -1.589540758959132767e+10 -1.589540759579214478e+10 7.900000000000000355e-01
-1.589540759579214478e+10 1.486298544286570072e+09 -9.050000000000006928e-01 2.000000000000000000e+02 -1.569541294944249344e+10 -1.569541295564830971e+10 1.629999999999999893e+00
-1.569541295564830971e+10 8.660021945172746480e+07 -9.100000000000006972e-01 2.000000000000000000e+02 -1.524261190548715591e+10 -1.524261191169797134e+10 7.500000000000000000e-01
-1.524261191169797134e+10 2.298216951531908810e+08 -9.150000000000007017e-01 2.000000000000000000e+02 -1.285002674258947372e+10 -1.285002674880529022e+10 1.799999999999999933e-01
-1.285002674880529022e+10 1.217480318176373959e+09 -9.200000000000007061e-01 2.000000000000000000e+02 -1.182559516216719627e+10 -1.182559516838801193e+10 6.400000000000000133e-01
-1.182559516838801193e+10 1.273446953286239862e+09 -9.250000000000007105e-01 2.000000000000000000e+02 -1.126958565129843521e+10 -1.126958565752425194e+10 1.090000000000000080e+00
-1.126958565752425194e+10 2.407591805207248032e+08 -9.300000000000007150e-01 2.000000000000000000e+02 -1.027816376416142273e+10 -1.027816377039223862e+10 5.699999999999999512e-01
-1.027816377039223862e+10 6.764960018596123457e+08 -9.350000000000007194e-01 2.000000000000000000e+02 -9.482291639035898209e+09 -9.482291645271715164e+09 1.370000000000000107e+00
-9.482291645271715164e+09 8.642993194434065819e+08 -9.400000000000007239e-01 2.000000000000000000e+02 -9.186963467851364136e+09 -9.186963474092180252e+09 8.800000000000000044e-01
-9.186963474092180252e+09 7.512201816039520502e+08 -9.450000000000007283e-01 2.000000000000000000e+02 -9.169732714206903458e+09 -9.169732720452720642e+09 1.870000000000000107e+00
-9.169732720452720642e+09 8.575722211712609231e+07 -9.500000000000007327e-01 2.000000000000000000e+02 -8.768438798834693909e+09 -8.768438805085510254e+09 6.199999999999999956e-01
-8.768438805085510254e+09 1.156741074912591875e+08 -9.550000000000007372e-01 2.000000000000000000e+02 -8.751686491345706940e+09 -8.751686497601522446e+09 1.310000000000000053e+00
-8.751686497601522446e+09 1.192555732332692295e+08 -9.600000000000007416e-01 2.000000000000000000e+02 -8.680101209007787704e+09 -8.680101215268604279e+09 1.489999999999999991e+00
-8.680101215268604279e+09 1.337382401919476390e+08 -9.650000000000007461e-01 2.000000000000000000e+02 -7.686464524017948151e+09 -7.686464530283764839e+09 4.899999999999999911e-01
-7.686464530283764839e+09 5.690209739840307236e+08 -9.700000000000007505e-01 2.000000000000000000e+02 -6.494241575143926620e+09 -6.494241581414742470e+09 9.599999999999999645e-01
-6.494241581414742470e+09 9.846657932006130219e+08 -9.750000000000007550e-01 2.000000000000000000e+02 -6.271032967730541229e+09 -6.271032974006357193e+09 6.999999999999999556e-01
-6.271032974006357193e+09 8.015949380798352957e+08 -9.800000000000007594e-01 2.000000000000000000e+02 -6.011068426933888435e+09 -6.011068433214704514e+09 1.010000000000000009e+00
-6.011068433214704514e+09 4.571037566556035280e+08 -9.850000000000007638e-01 2.000000000000000000e+02 -5.980935256848126411e+09 -5.980935263133942604e+09 2.999999999999999889e-01
-5.980935263133942604e+09 4.692705330154302120e+08 -9.900000000000007683e-01 2.000000000000000000e+02 -5.936762047745351791e+09 -5.936762054036168098e+09 1.330000000000000071e+00
-5.936762054036168098e+09 8.850530629659095407e+07 -9.950000000000007727e-01 2.000000000000000000e+02 -5.431821809944625854e+09 -5.431821816240442276e+09 1.000000000000000021e-02
-5.431821816240442276e+09 1.966181696437773108e+08 -1.000000000000000666e+00 2.000000000000000000e+02 -4.909976509781803131e+09 -4.909976516082619667e+09 5.899999999999999689e-01
-4.909976516082619667e+09 3.309312405603753328e+08 -1.005000000000000560e+00 2.000000000000000000e+02 -4.355590422157005310e+09 -4.355590428462821960e+09 8.499999999999999778e-01
-4.355590428462821960e+09 5.470935069972966909e+08 -1.010000000000000453e+00 2.000000000000000000e+02 -3.893633110458498955e+09 -3.893633116769315243e+09 9.100000000000000311e-01
-3.893633116769315243e+09 5.994343096718032360e+08 -1.015000000000000346e+00 2.000000000000000000e+02 -3.588711292256448269e+09 -3.588711298572264671e+09 1.000000000000000056e-01
-3.588711298572264671e+09 1.320350210560923815e+08 -1.020000000000000240e+00 2.000000000000000000e+02 -3.346206219052895546e+09 -3.346206225373712063e+09 1.489999999999999991e+00
-3.346206225373712063e+09 9.037630423146246374e+07 -1.025000000000000133e+00 2.000000000000000000e+02 -3.324236546687225342e+09 -3.324236553013041496e+09 1.499999999999999944e-01
-3.324236553013041496e+09 8.187613908513290808e+06 -1.030000000000000027e+00 2.000000000000000000e+02 -3.213951793686219215e+09 -3.213951800017035484e+09 1.469999999999999973e+00
-3.213951800017035484e+09 5.925823769594254345e+07 -1.034999999999999920e+00 2.000000000000000000e+02 -3.117344879452947140e+09 -3.117344885788763523e+09 1.639999999999999902e+00
-3.117344885788763523e+09 8.209793985473690927e+07 -1.039999999999999813e+00 2.000000000000000000e+02 -3.111542380553071022e+09 -3.111542386893887520e+09 1.429999999999999938e+00
-3.111542386893887520e+09 2.860670494481991511e+06 -1.044999999999999707e+00 2.000000000000000000e+02 -3.039412579142065048e+09 -3.039412585487881184e+09 3.099999999999999978e-01
-3.039412585487881184e+09 3.675057595386669785e+07 -1.049999999999999600e+00 2.000000000000000000e+02 -2.889613895855008125e+09 -2.889613902205824375e+09 7.000000000000000666e-02
-2.889613902205824375e+09 8.114534421876356006e+07 -1.054999999999999494e+00 2.000000000000000000e+02 -2.865441127837460518e+09 -2.865441134193276882e+09 2.000000000000000042e-02
-2.865441134193276882e+09 7.603132199949570000e+07 -1.059999999999999387e+00 2.000000000000000000e+02 -2.771860489366858006e+09 -2.771860495727674484e+09 1.919999999999999929e+00
-2.771860495727674484e+09 9.501582696051426232e+07 -1.064999999999999281e+00 2.000000000000000000e+02 -2.456148651231252670e+09 -2.456148657597068787e+09 5.200000000000000178e-01
-2.456148657597068787e+09 1.798247755607669055e+08 -1.069999999999999174e+00 2.000000000000000000e+02 -2.397231687433005810e+09 -2.397231693803822041e+09 1.489999999999999991e+00
-2.397231693803822041e+09 1.770268487942031026e+08 -1.074999999999999067e+00 2.000000000000000000e+02 -2.387497159154106617e+09 -2.387497165529922962e+09 1.149999999999999911e+00
-2.387497165529922962e+09 1.378722933506089151e+08 -1.079999999999998961e+00 2.000000000000000000e+02 -2.075876898020638704e+09 -2.075876904401454926e+09 1.550000000000000044e+00
-2.075876904401454926e+09 1.555809923987638056e+08 -1.084999999999998854e+00 2.000000000000000000e+02 -2.062917979425128222e+09 -2.062917985810944557e+09 1.600000000000000033e-01
-2.062917985810944557e+09 1.214658938889978230e+08 -1.089999999999998748e+00 2.000000000000000000e+02 -2.042558931284541130e+09 -2.042558937675357342e+09 6.800000000000000488e-01
-2.042558937675357342e+09 9.619981752387686074e+07 -1.094999999999998641e+00 2.000000000000000000e+02 -2.030626606481421232e+09 -2.030626612877237558e+09 2.000000000000000000e+00
-2.030626612877237558e+09 9.947165296425847709e+07 -1.099999999999998535e+00 2.000000000000000000e+02 -1.879039295766124725e+09 -1.879039302166941166e+09 5.799999999999999600e-01
-1.879039302166941166e+09 1.512221310189392269e+08 -1.104999999999998428e+00 2.000000000000000000e+02 -1.857193285400152206e+09 -1.857193291805968523e+09 1.729999999999999982e+00
-1.857193291805968523e+09 5.077945313037519157e+07 -1.109999999999998321e+00 2.000000000000000000e+02 -1.773517192803216219e+09 -1.773517199214032650e+09 9.200000000000000400e-01
-1.773517199214032650e+09 7.615955908746691048e+07 -1.114999999999998215e+00 2.000000000000000000e+02 -1.638569899630640984e+09 -1.638569906046457291e+09 4.099999999999999756e-01
-1.638569906046457291e+09 9.779100768709920347e+07 -1.119999999999998108e+00 2.000000000000000000e+02 -1.380203743323176146e+09 -1.380203749743992567e+09 1.300000000000000044e+00
-1.380203749743992567e+09 1.724484316555463970e+08 -1.124999999999998002e+00 2.000000000000000000e+02 -1.349116561158770561e+09 -1.349116567584586859e+09 1.900000000000000022e-01
-1.349116567584586859e+09 1.794815288210160732e+08 -1.129999999999997895e+00 2.000000000000000000e+02 -1.343544150769657850e+09 -1.343544157200474262e+09 5.999999999999999778e-01
-1.343544157200474262e+09 1.372846623925307691e+08 -1.134999999999997788e+00 2.000000000000000000e+02 -1.203206780912045717e+09 -1.203206787347862005e+09 1.209999999999999964e+00
-1.203206787347862005e+09 1.553792559677082002e+08 -1.139999999999997682e+00 2.000000000000000000e+02 -1.139656621851972818e+09 -1.139656628292789221e+09 8.399999999999999689e-01
-1.139656628292789221e+09 6.895236920792604983e+07 -1.144999999999997575e+00 2.000000000000000000e+02 -1.020997796173346281e+09 -1.020997802619162560e+09 1.520000000000000018e+00
-1.020997802619162560e+09 1.093531203610513657e+08 -1.149999999999997469e+00 2.000000000000000000e+02 -1.003437342196475506e+09 -1.003437348647291780e+09 9.899999999999999911e-01
-1.003437348647291780e+09 8.657420325074952096e+06 -1.154999999999997362e+00 2.000000000000000000e+02 -8.991555530183212757e+08 -8.991555594741375446e+08 9.100000000000000311e-01
-8.991555594741375446e+08 5.828903268538602442e+07 -1.159999999999997256e+00 2.000000000000000000e+02 -8.754038551203702688e+08 -8.754038615811866522e+08 1.879999999999999893e+00
-8.754038615811866522e+08 5.899391550677429140e+07 -1.164999999999997149e+00 2.000000000000000000e+02 -8.365191257189445496e+08 -8.365191321847609282e+08 5.200000000000000178e-01
-8.365191321847609282e+08 5.178796118129500002e+07 -1.169999999999997042e+00 2.000000000000000000e+02 -8.141422640596691370e+08 -8.141422705304855108e+08 1.370000000000000107e+00
-8.141422705304855108e+08 8.339363682114278898e+06 -1.174999999999996936e+00 2.000000000000000000e+02 -7.353365081611721516e+08 -7.353365146369885206e+08 2.999999999999999889e-01
-7.353365146369885206e+08 4.146267291225540638e+07 -1.179999999999996829e+00 2.000000000000000000e+02 -7.169503879179182053e+08 -7.169503943987345695e+08 1.439999999999999947e+00
-7.169503943987345695e+08 3.297571126372181252e+07 -1.184999999999996723e+00 2.000000000000000000e+02 -7.124345659230936766e+08 -7.124345724089100361e+08 1.120000000000000107e+00
-7.124345724089100361e+08 3.400932204603677988e+07 -1.189999999999996616e+00 2.000000000000000000e+02 -7.096153532801066637e+08 -7.096153597709230185e+08 1.929999999999999938e+00
-7.096153597709230185e+08 2.146085369707805570e+06 -1.194999999999996509e+00 2.000000000000000000e+02 -6.952748043939236403e+08 -6.952748108897399902e+08 1.400000000000000133e-01
-6.952748108897399902e+08 7.469164572088821791e+06 -1.199999999999996403e+00 2.000000000000000000e+02 -6.534038125222706795e+08 -6.534038190230870247e+08 5.799999999999999600e-01
-6.534038190230870247e+08 2.276987539521705359e+07 -1.204999999999996296e+00 2.000000000000000000e+02 -5.905343299893981218e+08 -5.905343364952144623e+08 1.939999999999999947e+00
-5.905343364952144623e+08 3.824937972478243709e+07 -1.209999999999996190e+00 2.000000000000000000e+02 -5.550318906865266562e+08 -5.550318971973429918e+08 3.300000000000000155e-01
-5.550318971973429918e+08 5.035014423076509684e+07 -1.214999999999996083e+00 2.000000000000000000e+02 -4.601559381571511626e+08 -4.601559446729674935e+08 9.100000000000000311e-01
-4.601559446729674935e+08 7.324674889368903637e+07 -1.219999999999995977e+00 2.000000000000000000e+02 -4.240951616263508797e+08 -4.240951681471672058e+08 1.790000000000000036e+00
-4.240951681471672058e+08 6.690749193231007457e+07 -1.224999999999995870e+00 2.000000000000000000e+02 -3.819247788273041248e+08 -3.819247853531204462e+08 1.040000000000000036e+00
-3.819247853531204462e+08 7.570936146312481165e+07 -1.229999999999995763e+00 2.000000000000000000e+02 -3.717253549854496717e+08 -3.717253615162659883e+08 1.570000000000000062e+00
-3.717253615162659883e+08 2.366449920236143097e+07 -1.234999999999995657e+00 2.000000000000000000e+02 -3.689907665343680978e+08 -3.689907730701844096e+08 8.100000000000000533e-01
-3.689907730701844096e+08 5.427503995849311352e+06 -1.239999999999995550e+00 2.000000000000000000e+02 -3.551059007484917641e+08 -3.551059072893080711e+08 1.489999999999999991e+00
-3.551059072893080711e+08 8.559249052830111235e+06 -1.244999999999995444e+00 2.000000000000000000e+02 -3.544168255918112993e+08 -3.544168321376276016e+08 6.999999999999999556e-01
-3.544168321376276016e+08 6.280348538594028912e+06 -1.249999999999995337e+00 2.000000000000000000e+02 -3.326429052921987176e+08 -3.326429118430150151e+08 1.030000000000000027e+00
-3.326429118430150151e+08 1.376977056555613130e+07 -1.254999999999995230e+00 2.000000000000000000e+02 -3.038368044983258247e+08 -3.038368110541421771e+08 1.060000000000000053e+00
