weight logl nH log(R_in*) T_p R_ratio
0.000000000000000000e+00 -8.768438798834693909e+09 8.396038644224892433e-01 5.924516054129281839e-01 4.163138207066624519e-01 9.696345502563499252e-01
0.000000000000000000e+00 -8.751686491345706940e+09 7.951344227059559122e-01 7.312615587722612887e-01 3.949591013878059886e-01 6.084248734543993287e-01
0.000000000000000000e+00 -8.680101209007787704e+09 5.628343367505396211e-01 6.869691880371833204e-01 3.943722682278558711e-01 3.746059794722584879e-01
0.000000000000000000e+00 -7.686464524017948151e+09 3.248371857644991589e-01 4.497777101199695871e-02 4.873943828173811221e-01 1.152053465842589608e-01
0.000000000000000000e+00 -6.494241575143926620e+09 6.905948245715348710e-01 3.605078408433097792e-01 4.382344873425220166e-01 8.909547782313151920e-01
0.000000000000000000e+00 -6.271032967730541229e+09 4.035643764563882074e-01 5.029417722968453353e-01 4.064760761742413075e-01 6.387767229696987847e-01
0.000000000000000000e+00 -6.011068426933888435e+09 5.339867082823375188e-01 7.726628963843569231e-01 3.715626155056244162e-01 8.992320956396405718e-01
0.000000000000000000e+00 -5.980935256848126411e+09 2.884057652818948769e-01 9.147000787419761192e-01 3.464413852322247855e-01 5.469638049893034148e-01
0.000000000000000000e+00 -5.936762047745351791e+09 3.300348215121534645e-01 3.902179213485272857e-01 4.195109269809980113e-01 3.346483128575572508e-01
0.000000000000000000e+00 -5.431821809944625854e+09 6.612131634002804681e-02 1.272523649788296352e-01 4.506173133253383867e-01 7.006268146426445353e-01
0.000000000000000000e+00 -4.909976509781803131e+09 7.876571150782462061e-01 4.529302287473954136e-01 4.176965132734415942e-01 9.968622259653453499e-01
0.000000000000000000e+00 -4.355590422157005310e+09 9.940970888020637108e-01 2.397956994686183396e-01 4.536064572082642021e-01 6.483300438971075774e-01
0.000000000000000000e+00 -3.893633110458498955e+09 9.312695925775494876e-01 3.984260132194351600e-01 4.227796236931512519e-01 9.054733612389276320e-01
0.000000000000000000e+00 -3.588711292256448269e+09 1.104083485117729468e-01 5.990181579422826363e-02 4.489858136186219983e-01 7.569915876458443993e-02
0.000000000000000000e+00 -3.346206219052895546e+09 8.540991865517008064e-01 6.025849753266376840e-02 4.707254233576991798e-01 6.113215878923772273e-01
0.000000000000000000e+00 -3.324236546687225342e+09 2.382085613964750603e-01 8.869025493419584460e-01 3.336718699089650242e-01 4.781232386795735145e-01
0.000000000000000000e+00 -3.213951793686219215e+09 2.883538461929202601e-01 6.178317314091955614e-01 3.677375947105159248e-01 5.725097499968081483e-01
0.000000000000000000e+00 -3.117344879452947140e+09 6.856286883503126539e-02 3.268417219727870471e-02 4.471741149148648065e-01 2.389373033999061535e-01
0.000000000000000000e+00 -3.111542380553071022e+09 6.330925292654417946e-01 9.186651795045636115e-01 3.393568940291648017e-01 8.216506647789737494e-01
0.000000000000000000e+00 -3.039412579142065048e+09 3.076096454936563251e-01 9.697659076648983412e-01 3.239732074566616937e-01 1.490855773636048376e-01
0.000000000000000000e+00 -2.889613895855008125e+09 4.489145583754881041e-01 2.033601654614319854e-01 4.290713511077823838e-01 9.206276785232245796e-01
0.000000000000000000e+00 -2.865441127837460518e+09 2.561667307888149114e-02 5.088646774781535598e-01 3.709482476509987636e-01 1.599380635925902183e-01
0.000000000000000000e+00 -2.771860489366858006e+09 9.295180816653928479e-01 9.159442892168402350e-01 3.445166847944722832e-01 1.627873325235762447e-02
0.000000000000000000e+00 -2.456148651231252670e+09 5.247581827188345649e-01 9.872535373922286528e-02 4.429016614056460188e-01 6.060692050362737060e-02
0.000000000000000000e+00 -2.397231687433005810e+09 2.734692611730715761e-01 8.448084895454333054e-01 3.316934207680650726e-01 1.816120577367005273e-01
0.000000000000000000e+00 -2.387497159154106617e+09 8.585255691977278225e-01 3.843393585130095991e-01 4.077389364530654703e-01 7.408413503678721312e-01
0.000000000000000000e+00 -2.075876898020638704e+09 8.093272359887530021e-01 2.527725570505977570e-01 4.215787199862364165e-01 5.503481259586548990e-01
0.000000000000000000e+00 -2.062917979425128222e+09 2.521819865798280436e-02 6.479512096160476853e-01 3.440604300082296119e-01 6.785691403610215611e-01
0.000000000000000000e+00 -2.042558931284541130e+09 5.110489546850561782e-01 6.893907186264861542e-01 3.530665708174830497e-01 9.046074644062901404e-01
0.000000000000000000e+00 -2.030626606481421232e+09 9.011322988197655315e-01 7.882168488502194759e-02 4.512357801677088220e-01 6.501762736981084867e-01
0.000000000000000000e+00 -1.879039295766124725e+09 9.430065833494793992e-01 5.576996047511796339e-01 3.792065185415897099e-01 5.404305904078895439e-01
0.000000000000000000e+00 -1.857193285400152206e+09 3.493969859451930837e-01 2.255621511002989799e-01 4.085325219803934704e-01 7.447306048555968339e-02
0.000000000000000000e+00 -1.773517192803216219e+09 6.521386173526422247e-02 1.593648012632901123e-01 4.079942533853775366e-01 1.934197281432360471e-01
0.000000000000000000e+00 -1.638569899630640984e+09 4.253301637237981714e-01 6.422440515329952415e-02 4.317407124756157399e-01 8.632752559162513162e-01
0.000000000000000000e+00 -1.380203743323176146e+09 8.433483707623428138e-01 1.710184143059618744e-01 4.222096045733910730e-01 1.484748961982662596e-02
0.000000000000000000e+00 -1.349116561158770561e+09 3.514814843921664211e-01 4.332369679695524667e-01 3.702015013214998707e-01 6.689517905612709647e-01
0.000000000000000000e+00 -1.343544150769657850e+09 6.685452210633220371e-01 4.772190714241694165e-01 3.732830544523456640e-01 4.206624997230501428e-01
0.000000000000000000e+00 -1.203206780912045717e+09 5.655244203258991131e-01 4.380144486287592676e-01 3.725727067308653995e-01 2.756783723143946263e-01
0.000000000000000000e+00 -1.139656621851972818e+09 2.922760090152011214e-01 4.360961905731325361e-01 3.635179048768770738e-01 6.656509277445947781e-01
0.000000000000000000e+00 -1.020997796173346281e+09 8.268087086990446588e-01 1.434618175670080431e-01 4.163696732038357773e-01 6.149275908646433253e-01
0.000000000000000000e+00 -1.003437342196475506e+09 6.160151360705775625e-01 8.705544641636512315e-01 3.179580360595887223e-01 4.015966188944822823e-01
0.000000000000000000e+00 -8.991555530183212757e+08 9.411071810672785309e-01 3.525720731095040028e-01 3.861126953312246091e-01 7.750739433264450806e-01
0.000000000000000000e+00 -8.754038551203702688e+08 3.575931852850551262e-01 8.129403291864986114e-01 3.141425395655060848e-01 3.652500895456000096e-01
0.000000000000000000e+00 -8.365191257189445496e+08 5.917565569760634414e-01 2.245197755755476976e-01 3.919940025865855660e-01 5.049875666595732282e-01
0.000000000000000000e+00 -8.141422640596691370e+08 7.310381074027577641e-01 1.212946813098104704e-01 4.099541927410739195e-01 9.511952981848224020e-01
0.000000000000000000e+00 -7.353365081611721516e+08 2.237858674425013961e-01 8.926574572710913591e-01 2.979081007025319305e-01 3.524732542474653396e-01
0.000000000000000000e+00 -7.169503879179182053e+08 5.809318788144883783e-01 3.806568364249455216e-01 3.665204803083011997e-01 5.825762159601368673e-01
0.000000000000000000e+00 -7.124345659230936766e+08 3.583687193904754320e-01 4.848134155757072294e-01 3.470863005987475658e-01 5.552404711488180267e-01
0.000000000000000000e+00 -7.096153532801066637e+08 4.742832426197551854e-02 6.593400207752515563e-01 3.171267748378362450e-01 9.033241458782115263e-01
0.000000000000000000e+00 -6.952748043939236403e+08 6.250746248324451360e-01 6.833433131864494747e-01 3.304941448753193622e-01 5.131294239238244348e-01
0.000000000000000000e+00 -6.534038125222706795e+08 9.361442151350263252e-03 4.951957887772836520e-01 3.330998060200527355e-01 5.798252024477091870e-01
0.000000000000000000e+00 -5.905343299893981218e+08 2.139169633990445352e-02 9.931750093844134986e-01 2.767027804740114227e-01 7.605058918719429517e-01
0.000000000000000000e+00 -5.550318906865266562e+08 4.163774614936716079e-01 9.447970769064041319e-01 2.920991552893426046e-01 1.890891079379376505e-01
0.000000000000000000e+00 -4.601559381571511626e+08 4.736484701759879901e-01 3.175972323067222103e-02 3.983100147572808947e-01 3.571927176550429017e-01
0.000000000000000000e+00 -4.240951616263508797e+08 7.017713862807569702e-01 5.072769637014480359e-01 3.409597887026071250e-01 7.976474088742117052e-01
0.000000000000000000e+00 -3.819247788273041248e+08 2.679288474277925491e-01 9.746501264561053812e-01 2.773187866245341304e-01 3.770221588970030790e-01
0.000000000000000000e+00 -3.717253549854496717e+08 6.940467302173111142e-01 3.292553698659149708e-01 3.588990093436819073e-01 5.216139724135784306e-01
0.000000000000000000e+00 -3.689907665343680978e+08 5.873671094474599563e-01 2.787583033532647914e-02 3.956634609650256929e-01 2.591569574553367339e-01
0.000000000000000000e+00 -3.551059007484917641e+08 5.020989217126092807e-01 3.294293673541669465e-01 3.524983545162151399e-01 5.373302665185234472e-01
0.000000000000000000e+00 -3.544168255918112993e+08 4.865831994882250378e-01 3.918600312289981513e-01 3.444453996360090642e-01 6.447771038762122320e-01
0.000000000000000000e+00 -3.326429052921987176e+08 4.602186636981474566e-01 4.893088383852917111e-02 3.860592932001680744e-01 5.359283934843703801e-01
0.000000000000000000e+00 -3.038368044983258247e+08 9.782317473132354779e-01 1.751838887680552403e-01 3.807645226768513469e-01 7.482815072922796018e-01
0.000000000000000000e+00 -2.936312617905232310e+08 3.026518833900265770e-01 8.799598057933172290e-01 2.822583318972331501e-01 2.559467772802562768e-01
0.000000000000000000e+00 -2.811647737330599427e+08 8.791487641443079815e-01 8.264589092027739836e-01 3.017209481208115163e-01 1.360638379367327122e-01
0.000000000000000000e+00 -2.720554984066494703e+08 5.934833633835918665e-01 7.936685719541980433e-01 2.971947800086814917e-01 6.803587148347967073e-01
0.000000000000000000e+00 -2.377997710070188344e+08 1.647925341844140856e-01 9.471043535487645437e-01 2.674847240304749629e-01 8.223394070060184857e-01
0.000000000000000000e+00 -2.098420299344009757e+08 9.761612317573732378e-01 4.627382608813265241e-01 3.362761720317668512e-01 7.083667077362467701e-01
0.000000000000000000e+00 -1.819129583029490709e+08 8.820090344107643920e-01 1.855412503415124759e-01 3.633052258112001720e-01 5.569273018623643878e-01
0.000000000000000000e+00 -1.735346030536192954e+08 1.309444485686981352e-01 5.103609175619893135e-01 3.039865532566935480e-01 6.479772630768484420e-01
0.000000000000000000e+00 -1.625086445602087975e+08 8.203341214432917639e-01 4.290198272048449946e-01 3.302770721925345487e-01 5.953859646977016640e-01
0.000000000000000000e+00 -1.505258938468003869e+08 6.525062240890845411e-01 4.946062846853354067e-01 3.171045879990254113e-01 2.133724143925725958e-01
0.000000000000000000e+00 -1.471563086696801782e+08 7.666763068519788504e-01 4.633566892619422894e-02 3.723959655969508731e-01 9.766049529055269574e-01
0.000000000000000000e+00 -1.415606232131535709e+08 8.016164428937333497e-01 4.664787203703012475e-01 3.225517546748198905e-01 6.077048972037454311e-01
0.000000000000000000e+00 -1.296533069687637985e+08 3.496632459991800834e-01 3.026508023188112517e-01 3.267604114736143428e-01 8.907515388962010672e-01
0.000000000000000000e+00 -1.283812600575424880e+08 4.498291937062324219e-01 6.673632908755910975e-01 2.904954608362045887e-01 5.853893739932324314e-01
0.000000000000000000e+00 -1.210335663497667462e+08 8.926248830415521862e-01 4.935690292823318170e-01 3.184069909430038425e-01 8.898302682964722710e-01
0.000000000000000000e+00 -1.193832319047422409e+08 6.512506856632127583e-02 4.265350852719775876e-01 3.026496427543640122e-01 2.821724936575487064e-01
0.000000000000000000e+00 -1.100699197936098874e+08 3.471379062407542460e-02 9.208939821006288939e-01 2.510351921174691636e-01 9.158026372972839502e-01
0.000000000000000000e+00 -1.068322892154210806e+08 6.075232689531153696e-01 6.831382730510828782e-01 2.893746067770959218e-01 8.788731592733850517e-01
0.000000000000000000e+00 -1.062052696281521767e+08 1.029060257836897918e-01 2.015205093072761633e-01 3.263698256983668111e-01 8.017739058689188347e-02
0.000000000000000000e+00 -9.154275178630298376e+07 4.196055122269273241e-01 7.666022592383114898e-02 3.468424943180654640e-01 3.687720420359508200e-01
0.000000000000000000e+00 -8.852001502150844038e+07 8.572821592892175824e-01 2.467442826681993662e-01 3.376037263430626822e-01 9.701467760898007109e-01
0.000000000000000000e+00 -8.467043246814943850e+07 6.292557477770758245e-01 6.913511190162086040e-01 2.845043077434339374e-01 4.973139517906901563e-01
0.000000000000000000e+00 -7.898125047791180015e+07 8.396704998304361789e-01 4.446475579144337775e-01 3.129847437942033794e-01 6.725946989695055223e-01
0.000000000000000000e+00 -7.646601270543470979e+07 7.741901352137603443e-02 4.330836934044020037e-01 2.925926481397777001e-01 9.058533783607254364e-01
0.000000000000000000e+00 -7.511141379487095773e+07 2.737245436067812232e-01 4.722729134082446212e-01 2.940987073641072591e-01 9.156654040722272958e-01
0.000000000000000000e+00 -6.381973228584138304e+07 2.059713094382379373e-01 6.730892830828940632e-01 2.690196764034614718e-01 7.065744912864986293e-01
0.000000000000000000e+00 -6.341424856502534449e+07 3.935104278422854041e-01 2.214062842942010612e-02 3.435505462257103515e-01 1.671117211137120862e-01
0.000000000000000000e+00 -5.756432666317001730e+07 5.049659959608361337e-01 2.526352544511342169e-01 3.179546350163402479e-01 3.624676073482328009e-01
0.000000000000000000e+00 -5.686486615432204306e+07 8.790623478849856065e-01 8.239048545748278718e-01 2.708364103803215794e-01 1.502229500535161577e-01
0.000000000000000000e+00 -5.373417244312963635e+07 1.244810692827786891e-01 4.256457160312621113e-01 2.873523752653304175e-01 8.688422719432806751e-01
0.000000000000000000e+00 -4.723794424695490301e+07 4.906241120637183650e-01 3.327499720381480453e-01 3.046945485840706347e-01 3.249543470351384800e-01
0.000000000000000000e+00 -4.332553222022169083e+07 2.492883979017330720e-01 7.543112574707910856e-02 3.240264518010287365e-01 7.532629915403172838e-01
0.000000000000000000e+00 -3.714988132126583904e+07 5.742245172388827923e-01 6.183751587345903689e-01 2.740147353752026005e-01 2.552759920442914110e-01
0.000000000000000000e+00 -3.461366010682448000e+07 7.065775156201387075e-01 8.751562851011397415e-01 2.533974650076095125e-01 8.386546604155539208e-01
0.000000000000000000e+00 -3.321447240212264657e+07 4.166383827228796743e-01 6.444889802062920836e-01 2.653066534545807098e-01 5.710092739021854769e-01
0.000000000000000000e+00 -3.185691634766971320e+07 4.861479864867223055e-01 1.222189176429253621e-01 3.184037041378172672e-01 8.157036516604793119e-01
0.000000000000000000e+00 -2.898258234937196597e+07 4.181640298346032125e-01 7.015502614893303068e-01 2.577332039214604853e-01 4.850579413934807960e-02
0.000000000000000000e+00 -2.768916022944363952e+07 5.293002048803417958e-01 7.696419496801848448e-01 2.539716865436362214e-01 5.077033094921561407e-01
0.000000000000000000e+00 -2.143040833621609583e+07 4.707978464772166749e-02 8.650500062144931279e-01 2.273464051230363880e-01 4.291605704313741221e-01
0.000000000000000000e+00 -1.964704000030264258e+07 3.614767085244194877e-01 9.854117607723100747e-01 2.259374326990802873e-01 4.346684794471058488e-01
0.000000000000000000e+00 -1.946854644633290172e+07 7.641499912842605324e-01 6.072813346464818185e-01 2.678041824378970537e-01 7.503333856900951115e-02
0.000000000000000000e+00 -1.905600149471496791e+07 6.654537777403412013e-01 1.594980621189282521e-01 3.078994443887835830e-01 6.754276885594504565e-01
0.000000000000000000e+00 -1.887347457114277408e+07 4.742698563433782599e-01 6.528514349078146095e-01 2.558415095895464342e-01 7.140405254214808872e-01
0.000000000000000000e+00 -1.862655195777322724e+07 8.215608811976586878e-01 5.079477504566580759e-01 2.773244146747649852e-01 9.835774089704777401e-01
0.000000000000000000e+00 -1.502030064738464355e+07 7.948726276826801884e-01 8.564108246520907297e-02 3.137718781420596459e-01 2.884000379105777778e-02
0.000000000000000000e+00 -1.427886880254377611e+07 9.929290060400942641e-01 6.863860898516900289e-01 2.608310093462147261e-01 8.189000761706269893e-01
0.000000000000000000e+00 -1.425391199065959267e+07 3.855620434039913613e-01 8.354506162035736372e-01 2.333382303037698779e-01 1.538900814644716952e-01
